ET,NEE,dayind
0.866941301,-0.437841379,1608
0.792748408,-0.102536874,1609
1.308683514,1.088662435,1610
1.152869512,-2.10843035,1611
0.989677633,-0.003582401,1612
1.085034016,1.140251385,1613
1.328757626,0.845996178,1614
0.951715256,0.838006365,1615
1.051659942,0.602808236,1616
0.922333268,0.655771341,1617
0.956405627,0.766240304,1618
1.117974134,-0.003604453,1619
1.030496405,0.581714446,1620
1.033258639,0.063767384,1621
0.907158757,0.466943576,1622
1.027256258,0.781359462,1623
0.998025994,0.539251645,1624
0.872710852,0.56092009,1625
0.706331064,0.004139111,1626
0.780276187,0.487879109,1627
0.938627838,0.639787607,1628
0.888814301,0.255958109,1629
0.890639343,0.316234328,1630
0.835601809,0.445582997,1631
0.823314805,-1.266955736,1632
0.764880204,0.090493564,1633
0.764835059,0.502740343,1634
0.742524058,0.81738367,1635
0.789605501,0.376658858,1636
0.753326438,0.313595631,1637
0.596011852,0.138954346,1638
0.561472525,0.817599436,1639
0.923902081,0.785357396,1640
0.84759978,0.971583867,1641
1.56495645,0.797723705,1642
1.201684021,0.435550977,1643
1.327472788,0.604984269,1644
2.223032015,0.308968346,1645
1.013525828,0.126474533,1646
1.299525975,0.674867678,1647
1.189215623,0.694760056,1648
1.305407821,0.53393685,1649
1.155350018,0.610957604,1650
1.15978426,0.598820248,1651
1.18156818,0.633537323,1652
2.292241106,-0.175130541,1653
2.991820606,-1.102749464,1654
2.386988512,-0.225667905,1655
2.470969701,-0.410517843,1656
2.220697452,-0.191407008,1657
1.779600112,0.139090551,1658
2.673002317,-0.185880987,1659
2.72880135,-0.666735607,1660
2.898359352,-1.12258282,1661
2.427099081,-0.362136406,1662
2.458295649,0.295871719,1663
3.087460915,-0.764075081,1664
3.282935811,-0.901134668,1665
2.893420642,-0.837998798,1666
2.531233067,-1.786789558,1667
2.930689434,-0.931605398,1668
2.331478593,-1.882252866,1669
2.081462313,-0.974474218,1670
1.813235195,-0.886303917,1671
2.938366903,-1.580096055,1672
3.579499681,-1.869528533,1673
2.761760787,-2.21459027,1674
2.242553792,-0.376069503,1675
2.955334831,-1.131874577,1676
3.526820277,-1.173780452,1677
4.471410542,-0.953526145,1678
3.908545831,-1.339515461,1679
3.218747292,-1.095490184,1680
3.469286781,-0.690678454,1681
2.774036323,-0.811466331,1682
2.816223839,-1.784928742,1683
3.140477333,-2.341715126,1684
2.346343918,-1.803731482,1685
2.826384485,-2.232442387,1686
3.812525845,-2.301395496,1687
2.681090626,-2.420923588,1688
2.442677433,-1.032402959,1689
2.458527162,-2.286309849,1690
3.034884408,-1.718828149,1691
2.930774281,-1.344950462,1692
1.947249031,-1.318449992,1693
3.019665234,-2.636307818,1694
2.624416509,-1.654429684,1695
3.346730297,-0.960709972,1696
3.37044553,-0.623125227,1697
3.272052402,-1.138335439,1698
3.537552095,-1.115576059,1699
2.692536255,-1.998067757,1700
2.889877416,-0.556810382,1701
3.15136847,-1.733691978,1702
2.314088277,-1.097248306,1703
2.202914108,0.230104936,1704
1.851579294,-1.303449094,1705
2.839726948,-0.953031917,1706
2.054875643,-1.166181309,1707
1.922904556,-2.359230407,1708
3.535276665,-1.802648114,1709
1.923892174,-2.539548187,1710
2.129588728,-2.054418901,1711
2.051393781,-3.100974397,1712
0.955582508,-1.30138743,1713
1.790672457,-1.783223156,1714
1.93886989,-2.849478398,1715
2.715171673,-2.94943884,1716
2.105805175,-3.168539298,1717
1.930251654,-1.664533913,1718
1.734360632,-1.133120959,1719
1.589549568,-1.450670852,1720
2.833340277,-3.371360479,1721
2.504016639,-4.050797935,1722
2.542118406,-3.137461052,1723
2.525522882,-2.88500081,1724
2.138112151,-2.505482517,1725
2.259986001,-3.082275864,1726
1.99308232,-2.129557651,1727
2.163347878,-1.940036106,1728
1.802936093,-1.781723174,1729
1.427997494,-1.540254006,1730
1.546798771,-1.273892882,1731
1.2525758,-1.231163293,1732
1.278066858,-0.786562483,1733
1.484375236,-2.876388995,1734
1.075617917,-1.534323047,1735
1.203147454,-1.459778409,1736
1.626149492,-1.487858205,1737
1.489748181,0.24553715,1738
2.022458901,-0.800330404,1739
2.006179196,0.786519892,1740
0.852250846,0.005650551,1741
2.010106589,-2.647747719,1742
1.13343836,-2.145435016,1743
2.210145134,-3.238631987,1744
2.114446236,-3.679835029,1745
2.076308023,-3.083425389,1746
2.047756616,-2.199742224,1747
2.00991547,-3.086969523,1748
1.764657337,-2.62797144,1749
1.833578507,-3.06605215,1750
1.630361435,-4.015736889,1751
1.329465488,-3.803319543,1752
1.273823902,-3.196051142,1753
1.612650715,-3.06427457,1754
1.387946792,-3.362744341,1755
1.282277119,-3.156906116,1756
1.208952215,-2.727522835,1757
1.21215308,-2.512272648,1758
0.793926459,-3.420296464,1759
0.336967152,0.208669553,1760
0.384465487,-0.751842814,1761
1.661713762,-3.027703165,1762
1.78798954,-3.007011503,1763
1.502918272,-2.873172401,1764
1.336845789,-3.280502189,1765
2.234400611,-1.991466583,1918
0.657026045,-1.42377128,1919
1.201996631,-1.854669677,1920
2.006377808,-4.666047501,1921
1.876808619,-4.272818147,1922
2.9234338,-4.089789244,1923
2.419548357,-4.423395298,1924
1.995116594,-3.469728191,1925
1.705108363,-2.950281796,1926
2.485000593,-3.383007066,1927
2.560225009,-1.541136527,1928
1.811770635,-4.550307415,1929
2.20691733,-3.452283823,1930
1.996105515,-0.661159212,1931
1.430051196,-3.791529834,1932
1.396581966,-4.260926608,1933
1.884511493,-3.596960714,1934
2.236653299,-3.421417451,1935
2.204496212,-4.136208252,1936
2.136413175,-4.431619469,1937
2.643579325,-3.569432007,1938
2.03286573,-2.677169456,1939
2.062264091,-2.705819583,1940
2.502197362,-2.97122641,1941
2.224552061,-3.459884696,1942
2.350204673,-1.090239815,1943
2.279275545,-5.593219542,1944
2.013492993,-3.957236953,1945
2.215203666,-4.276303475,1946
2.412240341,-4.757373212,1947
2.282742952,-4.577977732,1948
2.354882574,-3.785485154,1949
2.481890875,-3.750131809,1950
2.440788806,-4.103314375,1951
2.572029208,-4.069598729,1952
2.380131053,-2.885439476,1953
1.86494199,-4.46328491,1954
1.660101543,-3.846040701,1955
3.016057011,-3.87974251,1956
2.779005023,-2.873871369,1957
2.566270962,-2.963160711,1958
2.877510726,-4.591953636,1959
2.414196611,-2.298339105,1960
2.713816224,-5.519935987,1961
2.972273119,-3.087519098,1962
3.294441718,-2.612826986,1963
2.483588877,-3.226100935,1964
2.597883892,-2.197287295,1965
2.301787083,-4.494539141,1966
2.42052224,-3.772185518,1967
2.573083586,-2.824643085,1968
2.364369526,-2.886135201,1969
2.194061247,-1.878568852,1970
1.824918235,-4.106701116,1971
2.391181535,-0.929024426,1972
2.026493365,-0.179625946,1973
1.914924775,-4.170355861,1974
1.857755918,-3.566952216,1975
1.739326965,-1.995872482,1976
1.648553795,-2.045587645,1977
1.702921839,-2.207443196,1978
1.629618829,-1.446043566,1979
1.747580909,-0.45926833,1980
1.384360566,-1.179553371,1981
1.900648881,-0.925200532,1982
1.997711579,-2.233133572,1983
1.694214488,-0.613720182,1984
1.501812617,-0.438839349,1985
1.30348846,-0.354929014,1986
1.281375589,-0.51237564,1987
1.228173688,-1.623648277,1988
1.223762586,0.021039092,1989
1.1626852,-0.498341146,1990
1.453657241,0.328091491,1991
1.114021269,0.300501167,1992
0.949324972,0.412966502,1993
1.037634608,-0.389022141,1994
1.32832218,-0.614193871,1995
0.834727211,-0.228601928,1996
0.932679361,0.410906351,1997
0.806078167,0.444339426,1998
0.843238052,0.031511507,1999
0.941368458,0.614907109,2000
1.115609411,0.534039328,2001
0.887422341,0.685070278,2002
0.988035997,0.804707765,2003
0.801361009,0.767510899,2004
0.967848758,0.426922731,2005
1.27204121,0.147077986,2006
1.127324017,0.44608155,2007
0.905188773,0.370418736,2008
1.002474771,0.341245626,2009
2.176326154,-0.497764546,2010
3.227389243,0.316087097,2011
2.825270422,0.318838649,2012
2.603091996,-0.430131542,2013
2.436423622,-1.815568107,2014
2.616993636,-3.303137471,2015
3.478151949,-1.142734852,2016
2.510342813,-1.323545995,2017
3.127297185,-1.330998773,2018
2.731487784,-2.040389812,2019
3.402517928,-1.05521855,2020
3.10001849,-1.724302499,2021
4.390967191,-1.310538443,2022
4.096461657,-0.883272605,2023
3.107957311,-1.466790142,2024
3.609391292,-0.878957942,2025
3.173320286,-1.667444587,2026
4.009247909,-0.719772651,2027
4.504474247,0.186072322,2028
3.422743351,-0.106223915,2029
3.40324262,-0.8836516,2030
3.822078253,-2.12176955,2031
2.968330736,-0.80415819,2032
4.290766696,-2.183323067,2033
3.133419009,-1.073806389,2034
3.517632132,-1.59949442,2035
3.899285717,-1.546389489,2036
3.785100828,-1.725452889,2037
3.768959758,-1.33783344,2038
3.663125684,-0.952122588,2039
3.219477304,-2.179260274,2040
3.234866543,-1.943494409,2041
3.237552985,-1.799419197,2042
3.663168809,-2.067175664,2043
2.457969644,-2.542259526,2044
4.574831224,-2.796076195,2045
4.024007665,-1.811836745,2046
3.101650246,-2.017161715,2047
3.831896896,-1.04177298,2048
3.693399833,-1.066348639,2049
3.915094415,-1.291447295,2050
3.472607815,-2.026728045,2051
3.289521806,-2.247001161,2052
3.350725772,-2.902282165,2053
2.898876272,-2.843223357,2054
3.10061239,-2.572327263,2055
3.139103737,-3.559009534,2056
4.506064412,-1.858806626,2057
3.069554294,-2.859925085,2058
2.263316185,-2.185742322,2059
3.298819498,-2.720810969,2060
2.67783337,-3.351780075,2061
3.711984858,-3.305129736,2062
3.208774723,-4.017352104,2063
2.64150735,-1.654186245,2064
2.380719061,-2.38088761,2065
2.507739247,-2.048340278,2066
2.500377159,-1.214624146,2067
2.072874711,-0.762071574,2068
2.231180502,-0.339955356,2069
2.223734349,-0.866458454,2070
1.669582263,-1.000514186,2071
1.524719199,-0.722975841,2072
2.074771149,-1.346945754,2073
1.484699655,-1.202786657,2074
1.363156996,-0.682351804,2075
1.503427517,-0.324620648,2076
1.275260648,-1.127204484,2077
1.046831126,-3.246717792,2078
1.290223024,-1.53904546,2079
1.163288353,-1.513435077,2080
1.788588397,-1.88616151,2081
1.920000206,-0.532163378,2082
2.204958355,-3.783233236,2083
2.392135126,-4.155163844,2084
2.444585006,-2.462063689,2085
2.139191171,-1.532080209,2086
1.691014979,-2.296293872,2087
1.720680825,-2.288904873,2088
1.568351305,-1.090642592,2089
1.392917803,-1.249169127,2090
1.237515249,-0.466914173,2091
1.338950861,-0.447651579,2092
1.167316607,-0.497200702,2093
1.074461719,-1.064355942,2094
1.366984565,-1.387719832,2095
1.345038308,-1.319986079,2096
1.187788711,-1.488038298,2097
1.142422881,-1.366850239,2098
0.844601562,-1.588934445,2099
0.942500197,-1.270668721,2100
0.787111056,-1.197296092,2101
0.800509989,-1.360445589,2102
0.950368804,-1.353111288,2103
0.896142802,-0.974415844,2104
0.690444217,-1.778766883,2105
0.816114352,-1.838885493,2106
0.826666384,-2.547342341,2107
0.579124653,-1.832015369,2108
0.605807076,-1.638691983,2109
0.623759377,-0.337810888,2110
0.704332578,-0.250107143,2111
1.979035862,-1.001807266,2112
0.634026376,-3.710812094,2113
0.995492466,-1.452448864,2114
0.999759227,-1.43310217,2115
0.914713921,-1.272431383,2116
0.837331309,-2.127862226,2117
0.639248965,-1.65351322,2118
0.702180517,-1.158296567,2119
0.521285668,-0.802899485,2120
0.444680884,-1.841170274,2121
0.49154032,-1.640834505,2122
0.45296604,-1.000040496,2123
0.588607668,-0.509859311,2124
0.471491206,-2.412046281,2125
0.294375868,-1.218940323,2126
0.291726324,-0.852527952,2127
0.275280699,-1.125479657,2128
0.429944224,-1.496228959,2129
0.457618625,-0.781218069,2130
0.383796505,-0.865048411,2131
1.612207458,-2.903798794,2283
1.512280244,-1.9410384,2284
1.518122739,-2.615349584,2285
1.721384702,-2.782462639,2286
1.536452226,-2.576651007,2287
1.476000368,-3.194924535,2288
1.676363629,-4.274902296,2289
1.814010217,-0.840822993,2290
1.591472561,-0.343686285,2291
1.900651878,-1.103539451,2292
1.625732634,-2.76472208,2293
2.009213341,-3.867800164,2294
2.624028507,-3.100221163,2295
1.87091422,-4.449742483,2296
2.264974502,-2.722045027,2297
2.810743432,-1.040770254,2298
1.525984073,-1.580112918,2299
0.799569846,-1.846966542,2300
1.194561002,-3.050815163,2301
1.164581062,-3.568277077,2302
1.428447583,-3.189255391,2303
1.512642024,-3.074399338,2304
1.557908027,-3.641135587,2305
1.346882121,-2.947865567,2306
1.29042362,-1.751513612,2307
1.759410814,-3.492277427,2308
1.628002962,-3.041385904,2309
1.891933636,-2.855686091,2310
2.077953871,-2.93285948,2311
1.939761662,-3.163135213,2312
1.81069492,-4.167357195,2313
1.109409643,-3.929239096,2314
1.132789897,-2.460310972,2315
1.47850854,-2.243199967,2316
1.306551309,-3.421244709,2317
1.528666151,-2.725280862,2318
2.189665662,-3.45652325,2319
1.856153559,-4.982213727,2320
1.420360822,-3.943144519,2321
1.636048407,-2.393375855,2322
2.11301996,-3.060376952,2323
2.031912099,-2.288700566,2324
1.474637663,-2.034992862,2325
1.219685461,-1.441813868,2326
1.672497837,-2.632078553,2327
1.499419088,-2.00553956,2328
1.507246478,-1.136109248,2329
1.00078731,-2.099307659,2330
1.015353445,-3.605495995,2331
0.973440242,-3.112750702,2332
1.238855498,-2.791636785,2333
1.190407657,-0.569488017,2334
1.2456023,0.182631315,2335
1.287995731,-0.600783109,2336
1.256324627,-0.065962875,2337
1.124385992,-1.179128974,2338
0.906368026,-1.181632763,2339
0.973069319,-0.316006888,2340
0.753141271,-2.838751085,2341
0.803524583,-2.241475356,2342
1.244461047,-0.565322746,2343
1.089361436,-0.481713358,2344
0.793167635,-0.211162532,2345
0.874910389,-0.800388994,2346
0.851434214,-1.113771887,2347
0.727921422,-0.64457596,2348
0.97207718,-0.170974783,2349
1.656107417,-0.964916969,2350
1.386886167,-1.005460148,2351
1.984559012,-1.230191267,2352
1.626744124,-1.210903378,2353
0.928064072,-1.705588833,2354
0.776347576,-1.323923909,2355
1.143642149,-0.573756846,2356
2.095074369,-0.75561201,2357
1.362670911,-0.653853665,2358
2.015200141,-0.750706045,2359
1.2636482,-0.864493431,2360
2.726085555,-1.426755461,2361
1.316790951,-1.301071997,2362
1.090038189,-0.680297491,2363
1.203520647,-0.533337549,2364
1.311111375,-0.934154372,2365
1.307268381,-1.178300936,2366
1.239202151,-0.584758298,2367
1.015907213,-1.328240735,2368
1.024082159,-1.59429248,2369
0.759798378,-0.409831199,2370
1.603653467,0.058701865,2371
1.500663065,0.401600973,2372
2.620737605,0.225126113,2373
3.903725687,-1.322005152,2374
2.250948743,0.098261991,2375
3.942340949,-1.686967483,2376
3.154421644,-0.455305853,2377
3.049769941,-0.298749099,2378
2.833035072,0.299390126,2379
3.597768667,-0.520745097,2380
2.740087421,0.262499828,2381
2.597477122,0.769963017,2382
2.469247735,0.942799914,2383
4.07568153,-0.844312212,2384
3.479816607,-0.033739427,2385
3.17475331,0.35008553,2386
2.519502841,0.673772851,2387
1.585378366,0.081810404,2388
1.961966158,-0.189967778,2389
2.913689068,0.331687729,2390
4.061420135,-1.311457717,2391
2.606888784,0.113990612,2392
2.804004954,0.417310136,2393
2.933094708,-0.057234313,2394
3.038447377,0.31170325,2395
2.344499287,1.060820889,2396
3.155665189,-0.314358378,2397
3.877830633,-0.85861371,2398
2.758471068,-0.130184274,2399
4.234082101,-1.696430685,2400
3.11205774,-0.020668529,2401
4.162801545,-1.121265525,2402
3.957035771,-0.322155343,2403
3.346199712,0.346153537,2404
2.695592003,0.665596676,2405
2.206082941,-0.113670422,2406
3.915442569,-0.787364794,2407
3.208584815,0.029557293,2408
3.846180978,-0.886477957,2409
3.413770978,-0.095928998,2410
2.967398185,-1.294008592,2411
3.146811345,-3.743978597,2412
3.360830148,-2.438879264,2413
2.974886029,-1.682479861,2414
2.893649975,-3.017226858,2415
1.904175587,-2.108701678,2416
2.715555688,-1.629086305,2417
3.378459318,-2.783824686,2418
2.899678272,-1.700254147,2419
2.410899022,-1.542141199,2420
2.963049264,-2.161276276,2421
3.933063357,-1.384161645,2422
2.151962714,-0.556982692,2423
2.394698421,-1.019667383,2424
2.945157722,-2.001627889,2425
2.945266859,-1.912064625,2426
2.988261256,-2.011694933,2427
3.622777213,-2.497232185,2428
2.608994582,-1.791952583,2429
2.680201592,-2.268498593,2430
2.090625243,-1.401882314,2431
2.913445219,-2.343118035,2432
2.495877532,-2.881212589,2433
3.306506825,-1.560765143,2434
3.135886101,-1.579947959,2435
2.544625353,-1.48742516,2436
1.39756328,-2.39342731,2437
2.313680961,-1.930458318,2438
2.982818913,-2.287554284,2439
2.759400164,-1.745184631,2440
2.45016532,-1.884529215,2441
2.271252991,-1.43467674,2442
2.13058314,-1.342435215,2443
2.062033296,-1.003413834,2444
2.150374062,-0.577799965,2445
3.844638666,-2.37868066,2446
1.929068606,-1.788420556,2447
1.451096811,-0.899237963,2448
1.985221998,-1.401520398,2449
3.626535471,-4.010901621,2450
2.303364891,-2.072077305,2451
2.55195583,-1.693507688,2452
2.192943177,-1.489597734,2453
3.609043599,-3.322108846,2454
3.233548903,-3.528732301,2455
4.190482913,-2.482852424,2456
2.435302884,-0.257445768,2457
2.956018095,-5.134892754,2458
3.240392083,-2.960450669,2459
3.488705439,-0.897010042,2460
3.668902901,-0.326083228,2461
1.74079284,0.523080251,2462
2.870633114,-3.679013476,2463
2.940433898,-3.675544363,2464
3.314662951,-2.574677768,2465
3.34976062,-1.759120538,2466
3.039896029,-2.971990021,2467
3.015970244,-2.517990868,2468
2.174380143,-4.228061269,2469
1.778681538,-3.370866035,2470
2.010832704,-3.327861658,2471
2.224459674,-2.520232193,2472
2.297804922,-2.06192162,2473
2.453658165,-1.311973349,2474
1.302787501,-0.155309076,2475
1.802314711,-3.97052405,2476
2.102328656,-2.705749535,2477
2.427561805,-1.55660571,2478
1.890559744,-4.047174672,2479
1.541652886,-1.820091834,2480
1.601742963,-3.024762872,2481
1.670415687,-2.771017765,2482
1.77717192,-3.898316945,2483
1.453791804,-2.769449681,2484
1.470426089,-3.146412298,2485
1.271383235,-3.137721138,2486
1.429434474,-2.880102412,2487
1.608910629,-2.481359793,2488
1.59085499,-2.354980171,2489
1.858125531,-2.155422715,2490
1.391994912,-1.978970555,2491
1.581109311,-2.479085606,2492
1.681836529,-1.509894186,2493
1.835272173,-1.249185558,2494
0.911758611,-1.664328309,2495
1.646219998,-2.993029978,2496
1.730861487,-1.161590128,2648
1.530742868,-1.327483177,2649
1.514406924,-1.865155928,2650
1.711238539,-1.716312037,2651
1.224809378,-2.971037669,2652
1.195170718,-2.086903299,2653
1.645590079,-3.47952369,2654
1.768535164,-3.254812462,2655
1.988948488,-3.161193107,2656
2.042915738,-3.409344739,2657
1.83780847,-2.507638011,2658
1.590867339,-1.106015567,2659
1.715360642,-2.381393729,2660
1.791065869,-2.199759736,2661
1.906230966,-2.963249352,2662
1.601271719,-3.299391408,2663
1.786002655,-3.378321623,2664
1.999100649,-2.876141881,2665
1.543827301,-3.0234659,2666
2.047548397,-4.299910134,2667
2.077486556,-3.355443983,2668
2.187384909,-1.92522957,2669
1.88288637,-3.107892733,2670
2.081672092,-4.444387042,2671
1.994409476,-2.92266488,2672
1.523020393,-0.112855356,2673
2.041119757,-3.333798888,2674
1.828597876,-4.798473532,2675
1.723030474,-3.820176718,2676
1.209321497,-3.278888055,2677
1.446075,-3.423267241,2678
1.994573052,-3.022847358,2679
2.503124114,-2.802502248,2680
2.217641484,-3.304619076,2681
2.241726789,-3.378984702,2682
2.111656038,-2.524200075,2683
1.852078213,-2.195212443,2684
1.487073399,-3.844544178,2685
1.797865213,-4.277567152,2686
1.964265654,-2.281857899,2687
1.797796535,-1.129963603,2688
0.99144951,-2.516090272,2689
0.993791415,-2.582413116,2690
1.343383679,-3.670412904,2691
1.605242102,-4.012419763,2692
1.858489465,-4.067343784,2693
1.930475569,-2.465038789,2694
2.180446347,-1.76511506,2695
2.025128966,-2.3609481,2696
2.091257319,-1.965310084,2697
1.842403569,-1.101926398,2698
2.16795541,-2.478500142,2699
2.631973782,-2.475676163,2700
2.089457065,-1.595379524,2701
2.113641117,-3.394784452,2702
2.988441304,-2.751249485,2703
2.926853594,-1.403667893,2704
3.219550514,-0.34376563,2705
2.765235274,-1.634206523,2706
2.615720686,-2.371507427,2707
2.641076133,-0.53276657,2708
2.517483076,-1.816294316,2709
2.489839945,-1.115168093,2710
2.50040139,-0.18216584,2711
2.672054831,-0.457874502,2712
2.210347098,0.254635842,2713
2.265527989,-0.453618428,2714
1.968434814,-2.138145468,2715
2.894485706,-1.877146702,2716
2.278355467,-2.371074166,2717
1.989753045,-0.639300945,2718
1.731687645,-1.657255824,2719
1.942039593,-0.276916776,2720
1.676776584,-1.14822347,2721
2.851014817,-0.627079488,2722
1.998315607,-0.232946859,2723
1.604135299,-0.966871399,2724
1.533871422,-0.933325036,2725
1.414358838,-1.114020082,2726
1.350925009,-0.864797405,2727
1.156775677,0.242674472,2728
1.220555761,-0.430674199,2729
1.207658822,-0.285656796,2730
1.380431432,-0.119160122,2731
1.388415992,-0.325171521,2732
1.367572251,0.232974316,2733
1.268078079,0.347141345,2734
1.10415223,-1.342395002,2735
1.222257932,-0.760324694,2736
1.065509536,0.308301375,2737
1.46067425,0.34560915,2738
1.751753558,-0.071110765,2739
2.128482204,-1.325024141,2740
2.44854995,0.245934738,2741
2.705543684,-0.263468828,2742
3.428517768,-0.373396863,2743
2.123173462,0.718617073,2744
1.936705239,0.272840146,2745
2.620641166,-0.395762546,2746
3.511780019,-0.451901816,2747
3.076250603,-0.367520818,2748
3.29474169,-0.456862047,2749
2.566462473,-0.899677277,2750
2.695469209,-1.212381308,2751
3.146255259,-2.218574583,2752
3.457217934,-2.61840403,2753
4.293646301,-2.557497161,2754
3.623928318,-2.074824316,2755
4.10738237,-1.356027367,2756
3.407200772,-0.926141425,2757
4.592603608,-1.100018451,2758
3.816123985,-1.047381805,2759
2.934035112,-1.039872816,2760
3.627062509,-2.097883995,2761
4.913422555,-1.564018274,2762
3.920590596,-2.228039947,2763
3.5763491,-1.262110091,2764
3.064306022,-0.592812754,2765
4.097721456,-2.45508979,2766
3.618862727,-2.136398155,2767
5.243203729,-2.680375024,2768
4.409965783,-2.855876778,2769
3.700719721,-2.268124138,2770
3.67427958,-2.946628482,2771
4.59638762,-2.520499414,2772
4.556832407,-2.953158743,2773
4.740133068,-2.873198994,2774
4.539809127,-1.766935015,2775
3.095078699,-2.458579658,2776
4.38795795,-2.347767589,2777
4.338527811,-2.261548476,2778
4.440824136,-1.888742914,2779
3.869159211,-2.544294382,2780
4.214136288,-2.620382025,2781
2.617251225,-2.180147334,2782
4.147392303,-3.412062996,2783
4.1877151,-2.685750571,2784
3.971298008,-1.503328037,2785
1.916745258,-0.862283671,2786
4.257665709,-2.314681728,2787
4.539969092,-2.225729223,2788
4.252375665,-4.00767292,2789
3.898710135,-2.095132227,2790
1.770046565,-0.706210551,2791
4.892166651,-3.841340772,2792
4.59409719,-4.005560233,2793
3.647438801,-2.814167859,2794
1.894414895,-2.348498339,2795
4.122972355,-3.526406659,2796
2.682486707,-3.91778471,2797
3.695036542,-2.215416795,2798
3.553643289,-1.508688017,2799
2.645951792,-2.202437564,2800
2.700029988,-1.857523923,2801
2.551489901,-0.470419823,2802
2.310976881,-0.344332501,2803
1.793446166,-0.874819479,2804
1.677529246,-1.568547623,2805
2.541454614,-2.282050964,2806
2.21250097,-2.17600044,2807
2.090852994,-2.03612682,2808
2.099634649,-2.459848956,2809
1.998589479,-2.961092129,2810
1.623724806,-1.962939257,2811
1.411501375,-2.46356259,2812
1.377961253,-3.039092692,2813
1.695234874,-2.061938051,2814
1.469673517,-0.751390095,2815
1.169438155,-2.432614278,2816
1.203846857,-1.863670864,2817
1.554224871,-0.844795847,2818
1.02180716,-1.202863407,2819
1.429322143,-0.689484609,2820
1.386455947,-1.553206429,2821
1.156006819,-1.908578216,2822
1.837778459,-1.972174803,2823
1.440308515,-1.01181118,2824
1.264222119,-0.476984676,2825
3.300248473,-0.862599968,2826
1.572940682,-0.941448244,2827
1.692440256,-0.411337666,2828
2.344366026,-0.760098551,2829
2.248228455,-3.39276192,2830
2.01023423,-2.549643985,2831
1.789747724,-3.35649103,2832
1.688425927,-2.641952748,2833
1.485070091,-2.525168642,2834
1.285352632,-2.048446863,2835
1.273191326,-1.662830273,2836
1.302123331,-1.654167219,2837
0.949947642,-0.148390524,2838
0.818991509,1.224505908,2839
1.406742334,-0.599594669,2840
2.952460739,-3.241983272,2841
2.20055637,-2.99456693,2842
1.713467195,-3.786020244,2843
1.843461125,-2.432634385,2844
1.646038693,-2.314252792,2845
2.110077241,-2.312956252,2846
1.785600752,-1.901560861,2847
1.692971745,-2.258132547,2848
1.625197383,-1.813377372,2849
2.081805022,-2.002687476,2850
1.722022113,-2.276988472,2851
2.409637226,-2.75786536,2852
1.998182822,-2.878247001,2853
1.94658157,-1.862269037,2854
1.796974721,-1.559091338,2855
1.734850337,-2.183442192,2856
1.366081005,-3.534946912,2857
1.613094221,-3.423872596,2858
1.415648416,-2.549938231,2859
1.316251666,-2.174453327,2860
0.844275801,-2.283248485,2861
2.147247528,-3.447856953,3013
2.473396372,-3.841691229,3014
2.140341417,-3.996097246,3015
1.698942783,-3.391577371,3016
2.311314571,-3.124698019,3017
2.331752652,-3.385254012,3018
2.231467146,-2.940702495,3019
2.479333521,-2.351232811,3020
1.746086784,-3.661731473,3021
1.986110627,-3.776466671,3022
2.345628989,-4.01827808,3023
2.218218275,-3.959514815,3024
2.155456608,-3.815484789,3025
1.810389972,-2.859487284,3026
2.302860866,-3.527991607,3027
1.413871956,-2.290696506,3028
0.780285074,-2.519013701,3029
2.035223026,-3.449140953,3030
2.525610305,-3.620216052,3031
2.03462606,-2.429614531,3032
2.430360212,-2.496382311,3033
2.333515806,-2.833711294,3034
2.945137485,-2.432461642,3035
1.900131617,-3.783287718,3036
1.949746415,-2.57936667,3037
1.401380922,-1.198891201,3038
3.023933719,-4.380618361,3039
2.605678608,-3.946097135,3040
3.364481186,-3.443406733,3041
3.085501905,-2.703044033,3042
2.901222413,-2.596113367,3043
2.715094498,-2.278957171,3044
2.673804657,-2.835959321,3045
2.308109632,-2.634499106,3046
2.941991877,-2.954428258,3047
2.989356566,-3.329731338,3048
3.892179259,-2.843601055,3049
3.938140847,-2.091465941,3050
2.538990756,-2.2597536,3051
2.689764835,-4.883603008,3052
3.132343515,-3.008335716,3053
2.64571901,-4.648448768,3054
4.329561613,-4.453562485,3055
3.169011632,-2.208944908,3056
2.301128333,-1.573786965,3057
2.202040914,-1.586911264,3058
4.041386591,-4.594964625,3059
2.796177599,-2.874497263,3060
4.944232046,-3.637460437,3061
3.991553512,-2.99417172,3062
2.113155064,-2.650237239,3063
5.060763396,-3.408087331,3064
3.859353519,-2.830187483,3065
1.487878874,-2.36892105,3066
3.28795868,-3.794622114,3067
3.575501559,-3.179040251,3068
3.848032523,-1.676891142,3069
4.019368987,-2.824243119,3070
3.670996481,-3.444302874,3071
3.598286151,-3.386845013,3072
3.530460146,-2.042392454,3073
3.83796718,-1.199826906,3074
4.495965269,-1.605401815,3075
4.036389722,-1.597271473,3076
3.887859391,-1.205550748,3077
3.289666389,-2.507004551,3078
3.91487891,-1.512437539,3079
3.676950495,-2.241076687,3080
4.506512475,-2.103819063,3081
2.819092824,-2.118256549,3082
3.743362641,-2.588304079,3083
4.797407854,-1.586948883,3084
3.001982403,-3.732745165,3085
2.397324265,-2.26083005,3086
3.737875836,-2.188652347,3087
3.329896986,-1.833425197,3088
3.290534827,-2.137593514,3089
3.880151903,-0.886414178,3090
3.830376919,-0.587231386,3091
3.237257024,-0.843122691,3092
