ET,NEE,dayind
0.984746546,-0.432271902,1621
0.763731304,-0.36948476,1622
0.640281827,-0.752071552,1623
0.604485766,-0.310081765,1624
0.658134418,0.097303801,1625
0.755693651,-0.253643277,1626
0.761812435,-0.349459204,1627
0.647596201,-0.29201799,1628
0.435168935,-0.052217438,1629
0.896998561,-0.428836949,1630
0.892903555,-0.368247675,1631
0.795275415,-0.466705109,1632
0.712909488,-0.338588769,1633
0.400896781,-0.345103463,1634
0.850982005,-0.418904596,1635
0.648281999,-0.165450924,1636
0.798626821,-0.145723722,1637
0.564902606,-0.272571196,1638
0.506462821,-0.13161464,1639
0.390607967,0.20178235,1640
0.84942897,0.633987663,1641
0.471603355,0.463965016,1642
0.416553707,0.320186427,1643
0.581241016,0.073375655,1644
1.253929114,0.456277015,1645
0.603617723,-0.169738996,1646
0.690698824,0.42748917,1647
1.353889959,1.249855988,1648
2.717740434,1.537343117,1649
2.150871768,1.141155741,1650
2.480363906,1.423457793,1651
1.42822767,1.354531709,1652
1.937660613,1.394591253,1653
1.886059357,1.028755698,1654
1.128537886,0.382210174,1655
1.091994359,0.574215834,1656
1.005391708,0.428905916,1657
0.773796613,0.248557868,1658
0.707812475,0.024862121,1659
0.745461235,0.48826005,1660
0.746718453,0.347198854,1661
1.750232656,0.652494644,1662
0.948166275,0.034776962,1663
0.745716899,0.095528816,1664
0.647612729,0.240452173,1665
1.184737999,0.262972005,1666
0.801110602,-0.005268961,1667
0.611100472,0.063659501,1668
0.614251335,0.063638746,1669
0.55983211,0.055288747,1670
0.523636135,-0.221524038,1671
0.416408215,-0.129089231,1672
0.366222664,0.105576618,1673
0.366415687,0.066339708,1674
0.389196801,-0.033252766,1675
0.603674682,0.069107258,1676
0.539160604,-0.077873222,1677
0.393002649,0.096919618,1678
2.217312815,0.924957309,1679
1.229741005,0.165490272,1680
0.87794452,0.719613746,1681
1.192907471,0.286231451,1682
0.610306266,0.238804528,1683
0.493506492,0.05850253,1684
0.364022038,0.291122498,1685
0.448002807,0.294548588,1686
0.731309919,-0.135516149,1687
0.61530741,0.133571448,1688
0.58723762,-0.019850652,1689
0.729917304,0.197206087,1690
0.635651639,-0.335112521,1691
0.62589374,0.038370821,1692
1.151610562,0.692366528,1693
1.886205016,1.482223653,1694
1.560080977,0.778517972,1695
1.281816746,0.390878417,1696
0.849600681,-0.084660326,1697
0.746840496,-0.180283188,1698
0.665697944,0.16246523,1699
0.604574287,0.192766893,1700
0.616793198,0.224870567,1701
0.52496711,-0.025212795,1702
0.37550277,-0.162153689,1703
0.369278671,-0.2202035,1704
0.296537056,-0.229031946,1705
0.291787386,-0.122474437,1706
0.230062689,0.161933599,1707
0.449640372,0.182305937,1708
0.62461129,0.09181194,1709
0.488402121,0.056615986,1710
0.490892453,0.916603635,1711
2.261919778,2.12480043,1712
1.257964089,0.557223536,1713
1.367088926,-0.416668028,1714
1.927529876,0.36169666,1715
1.591621596,0.21323652,1716
0.916069013,-0.048343819,1717
0.822158292,1.116182927,1718
1.794782127,-0.278230611,1719
2.138114398,-0.620443507,1720
2.364094434,0.309561161,1721
1.996205286,-0.260407248,1722
1.675291118,-0.632917915,1723
1.743493189,-0.188634268,1724
1.686240505,-0.203635815,1725
1.698859029,-0.369863323,1726
1.493885683,-0.311824321,1727
1.521144641,-0.126276928,1728
1.390874111,-0.296190611,1729
1.872203018,-0.571599839,1730
1.70483051,-0.553609571,1731
1.566389047,-1.027036924,1732
0.910202679,0.196614137,1733
2.253331199,-0.796955986,1734
1.594797893,-0.550682034,1735
1.439851987,-0.926558039,1736
1.186164044,-0.791487906,1737
1.236044842,-0.285981093,1738
1.056706666,-0.292538379,1739
0.918999767,-0.619328142,1740
0.755345853,-1.315052441,1741
0.671127349,-1.483862001,1742
0.823622579,-0.805816212,1743
0.671932614,-0.666408067,1744
0.592775007,-0.906076738,1745
0.503263864,-0.551668977,1746
1.375625449,0.152937817,1747
0.677797547,-1.45139144,1748
0.5755916,-0.992829644,1749
0.552882308,-0.704726784,1750
0.627086465,-0.229764208,1751
0.643018908,-0.474356573,1752
0.487387783,-0.459260547,1753
0.413995649,-0.536976594,1754
0.398265338,-0.200153298,1755
0.24665449,-0.417552494,1756
0.298075189,-0.5226885,1757
0.366267485,-0.050234038,1758
0.340956642,0.178691106,1759
0.336068235,-1.077095193,1760
0.245192166,-0.664823984,1761
0.238288766,-0.682713936,1762
0.273522161,-0.674204383,1763
0.3313274,-0.414436216,1764
0.30472796,-0.372693138,1765
0.28126239,-0.442944084,1766
0.480976721,-1.151790737,1918
0.450131256,-1.22879506,1919
0.3672701,-1.515202712,1920
0.526409127,-1.270155467,1921
0.497529848,-0.821122382,1922
0.344254861,-0.83506845,1923
0.362447972,-1.044558043,1924
0.702653295,-1.273627607,1925
0.840776674,-1.591039998,1926
1.729909855,-0.761239212,1927
1.206620536,-0.813628959,1928
0.934350653,-1.437359325,1929
0.711291892,-0.906443193,1930
0.51464674,-0.814538288,1931
0.685066312,-0.950307389,1932
0.743409974,-0.937547816,1933
0.604568566,-1.391725332,1934
0.338064422,-1.171675548,1935
0.345941527,-1.164911794,1936
0.224241668,-0.89150002,1937
0.311397866,-0.986994893,1938
0.330765165,-0.455693496,1939
0.241704028,-1.246218457,1940
0.327619377,-0.88883819,1941
0.367185267,-0.802301265,1942
0.301855733,-0.972092365,1943
0.35887814,-0.99726927,1944
0.291832161,-0.586274278,1945
0.279877347,-0.297514176,1946
0.312305395,-0.283532651,1947
0.31392542,-0.587533847,1948
0.306850862,-1.239948066,1949
0.348074126,-1.684771776,1950
0.327807196,-1.273734192,1951
0.299346177,-0.813700521,1952
0.783389049,-0.942476049,1953
0.460268059,-0.969873308,1954
0.328752964,-1.06584252,1955
0.29127777,-0.854036366,1956
0.503173428,-1.076514918,1957
0.650633105,-0.898342254,1958
0.391319947,-0.721860475,1959
0.414693627,-0.838181485,1960
0.317557222,-0.456795674,1961
1.400866826,0.47269228,1962
0.644494268,-0.481611529,1963
0.476017454,-0.475256821,1964
0.329211915,-0.536676511,1965
0.311020914,-0.865692032,1966
0.357046196,-0.899893907,1967
0.381752661,-1.031720854,1968
0.364571714,-0.521656371,1969
0.320250058,-0.28494637,1970
0.305913516,-0.562561465,1971
0.552358237,-0.368275781,1972
0.335305684,-0.327736926,1973
0.238007069,-0.371519616,1974
0.282787318,-0.388134864,1975
0.194997978,-0.514629287,1976
0.230616536,-0.355528098,1977
0.299533373,-0.159074813,1978
0.258369085,-0.319931098,1979
0.353788094,0.029720523,1980
1.77450968,0.544956894,1981
0.658070452,-0.119203362,1982
0.83782393,0.084893171,1983
0.511475841,-0.043981808,1984
0.587120202,-0.342792955,1985
0.511919629,-0.027534112,1986
0.808299175,-0.103943242,1987
0.394779357,-0.146837358,1988
0.422236096,-0.014402246,1989
0.334958959,0.386212216,1990
0.42739517,-0.222019131,1991
1.407515744,0.323031593,1992
1.723037545,0.71324866,1993
0.622571532,-0.022667496,1994
0.716811501,-0.196926975,1995
0.366539321,-0.405827212,1996
0.644920387,-0.337606149,1997
0.573501978,-0.333426825,1998
0.681880512,-0.307726504,1999
0.327737488,-0.35195694,2000
0.301683155,-0.320177996,2001
0.464708545,-0.281208739,2002
0.323208297,-0.280636246,2003
0.378464787,-0.16155936,2004
0.287935678,0.08562284,2005
0.689059446,-0.037698661,2006
0.464209416,-0.123923396,2007
0.61780835,-0.000670214,2008
0.933029305,0.07333955,2009
0.652047147,-0.489509026,2010
2.77315408,1.868778758,2011
1.179189895,0.520160497,2012
0.873695756,0.367371857,2013
0.761241952,-0.092212339,2014
0.825533989,0.055811946,2015
0.611258633,-0.083821478,2016
0.759820349,0.00893395,2017
0.494704027,-0.144669756,2018
1.110427513,0.57832338,2019
0.675857932,-0.006350816,2020
0.45561158,0.023427215,2021
0.392456799,0.044618295,2022
1.316891305,0.496551892,2023
1.000436085,-0.121613537,2024
1.175858813,0.518076348,2025
1.163939761,-0.071879349,2026
1.022389014,0.199967584,2027
1.241799148,0.273861466,2028
0.762434154,0.188070424,2029
1.208182126,0.208833431,2030
0.551227996,0.050607195,2031
0.514270024,0.985959953,2032
2.738941944,1.731998715,2033
1.22401665,1.065398016,2034
2.91495735,1.856600757,2035
1.315538606,0.916390463,2036
1.8986495,0.942763593,2037
1.061185173,0.621519092,2038
1.245826972,0.709474924,2039
1.124313553,0.610112053,2040
0.723482866,0.342463253,2041
0.876826389,0.381423862,2042
1.291449232,1.060766407,2043
3.802990024,1.641911603,2044
2.592747035,1.21288159,2045
1.691657288,0.341300973,2046
1.69935613,0.238691672,2047
2.09322633,0.59174906,2048
3.766836031,0.744244752,2049
3.266912496,0.811238891,2050
2.812409139,1.328760475,2051
3.358583531,1.007658665,2052
2.271592071,1.109962045,2053
2.187111806,1.519785245,2054
2.34937079,1.050150869,2055
2.151292258,0.869820765,2056
3.446082528,1.502487675,2057
2.326580729,0.824949735,2058
2.993006747,0.977715458,2059
2.907866404,0.868349538,2060
2.299240236,0.697401779,2061
1.640592003,0.804049659,2062
2.601325501,0.353096952,2063
2.23855429,0.128045644,2064
1.948893679,-0.583810485,2065
1.811824573,-0.463343447,2066
1.63940571,-0.704951197,2067
1.116828826,-0.692813193,2068
1.641422369,-0.012737521,2069
1.653324448,0.359957779,2070
1.341278823,0.12777064,2071
0.945162389,0.017807364,2072
2.179872297,0.451409101,2073
1.977704227,0.134621954,2074
1.400584185,-0.189761092,2075
1.08155492,0.037013746,2076
0.838096724,-0.260411356,2077
0.792762425,-0.210556746,2078
0.831039882,-0.493484474,2079
0.9694192,1.501334259,2080
2.355602205,0.900594605,2081
1.896975792,1.282050248,2082
1.767349568,1.025223888,2083
2.411387231,0.52410503,2084
1.99115993,0.160304547,2085
1.850946588,0.478162306,2086
2.626144179,0.655357106,2087
2.248996701,0.56459524,2088
2.236497278,1.017526807,2089
2.097301751,-0.040956765,2090
2.604696367,0.529094879,2091
2.250660663,0.36497941,2092
2.54787918,0.260192996,2093
2.084751491,-0.060772393,2094
2.19728539,0.804483352,2095
2.060500443,0.31379929,2096
1.670636532,-0.030410411,2097
1.431106999,-0.860559924,2098
1.599668442,-0.374511796,2099
1.7209043,-0.064270044,2100
1.638827799,-0.042394914,2101
1.583356141,-0.365164259,2102
1.381574857,-0.33440858,2103
1.073905516,-0.91459883,2104
1.082611015,-0.977936413,2105
1.334527098,-0.732925273,2106
1.342725912,-0.832662167,2107
1.295458535,-0.519022863,2108
1.04692679,-0.733211735,2109
1.994758685,0.160675759,2110
1.309845556,-0.979246573,2111
1.139867757,-1.146848667,2112
0.945693871,-0.882121999,2113
1.065913688,-0.86835797,2114
0.900524004,-1.235426501,2115
1.749220987,-0.60704896,2116
1.280330886,-0.964059528,2117
1.000494482,-1.021479771,2118
0.904286171,-0.94656738,2119
0.908720156,-0.755700219,2120
1.025232988,-1.029491204,2121
1.038823707,-0.971090935,2122
0.952230667,-0.954816631,2123
0.898555518,-0.929441039,2124
1.064946166,-0.282969888,2125
1.148388757,-0.857402569,2126
1.45258492,-0.667359986,2127
1.478976902,-0.471250672,2128
1.237052521,-0.45355919,2129
0.751200775,-0.661829642,2130
0.643504981,-0.831245421,2131
0.650001932,-1.295740771,2283
0.584893652,-1.013920624,2284
0.29667379,-1.807791248,2285
0.50782992,-2.465580582,2286
0.376415956,-1.839077477,2287
0.481092816,-2.045822868,2288
0.512706379,-2.109021003,2289
0.482972902,-1.636387961,2290
0.480179588,-0.928076614,2291
0.575478281,-0.739656598,2292
0.503835999,-0.54587833,2293
0.391397034,-0.568518801,2294
0.431080634,-1.012471233,2295
0.416480595,-1.60083247,2296
0.592735712,-1.786712592,2297
0.557726472,-0.44739625,2298
0.57924676,-1.548596439,2299
0.810436537,-1.041690609,2300
0.408294227,-0.746312902,2301
0.999845579,-1.097889765,2302
1.142292054,-0.772746566,2303
1.548362884,-0.543758509,2304
1.572160445,-0.176038573,2305
1.094442605,-0.943143236,2306
1.222883103,-0.629696565,2307
1.348122979,-1.79992683,2308
0.654728007,-0.535507312,2309
0.780554933,-0.470961183,2310
0.814748669,-0.873103948,2311
0.55986314,-1.208999971,2312
0.719274844,-1.144622476,2313
0.782321364,-0.747637979,2314
0.784724124,-0.177564715,2315
0.759313412,0.011959641,2316
0.702310878,-0.143817504,2317
0.751574144,-0.360403363,2318
1.035826027,0.080924857,2319
0.391823039,-1.269109069,2320
0.620272277,-0.770556048,2321
0.642829396,-0.222973645,2322
0.830759171,0.41415905,2323
0.330526323,-1.502709062,2324
0.482157225,-0.854103819,2325
0.515630209,-1.373529676,2326
0.556109158,-0.663942545,2327
0.563700234,0.053451929,2328
1.025978029,-0.096027152,2329
0.602438944,0.22339761,2330
0.602060731,0.064380738,2331
0.575889164,-0.140385361,2332
0.47758139,0.023278687,2333
0.788391135,-0.039460027,2334
2.917197969,0.943548175,2335
2.879361249,0.314226713,2336
1.892497709,-0.18532579,2337
1.49586471,-0.225823351,2338
1.23666611,0.391690024,2339
1.29982962,0.55975154,2340
0.935078258,-0.078824061,2341
1.083692899,0.194588145,2342
1.156951854,0.444789767,2343
0.839616409,0.509974112,2344
0.722274285,0.489794407,2345
0.807672405,0.96003738,2346
0.739941818,0.63006021,2347
0.595383381,0.609304554,2348
1.196861106,0.496469736,2349
0.89187128,0.458973436,2350
0.842717397,0.489507512,2351
0.861637728,0.149232615,2352
0.819917745,0.274407798,2353
0.529465345,0.434140285,2354
0.936792338,0.023866097,2355
2.457407202,0.845445306,2356
1.563677465,0.540984688,2357
0.759995576,0.067201689,2358
0.51727928,0.466950278,2359
0.918960969,0.3898945,2360
1.423128504,0.342079286,2361
0.674653755,-0.105403876,2362
0.5232223,0.159711732,2363
0.786773974,0.244026142,2364
0.65904115,0.375990158,2365
0.84645824,0.400504633,2366
0.703440173,0.128415775,2367
0.966642549,0.324039724,2368
0.715658967,0.479621643,2369
0.702848832,0.29760433,2370
0.507583808,0.337240126,2371
0.605449937,0.575188942,2372
0.484553333,0.587573628,2373
1.422833953,0.85848464,2374
2.480106366,2.173494705,2375
3.480900714,2.591465975,2376
2.627226837,2.196400019,2377
4.571781069,3.023815925,2378
2.561868383,2.023561392,2379
2.650353356,1.730401445,2380
2.392477604,1.48955363,2381
2.897605191,1.596616825,2382
4.916365126,2.287853935,2383
2.996777047,1.439713937,2384
3.694275442,1.925977831,2385
2.630497972,1.676507607,2386
2.937095271,1.742858125,2387
4.008985598,1.608263195,2388
3.47621474,1.48324281,2389
3.580745232,1.802462184,2390
3.646407235,1.505789451,2391
3.067871444,1.066980153,2392
3.261502234,1.23259928,2393
2.518578073,1.021917139,2394
3.010176906,1.258820638,2395
3.493524417,1.468483837,2396
4.228250481,1.267127398,2397
4.049004663,1.368949305,2398
3.794942732,1.258525528,2399
4.717936093,1.275078079,2400
2.392530675,0.619551258,2401
4.668619227,0.809103503,2402
4.095401043,0.913817275,2403
4.331301453,0.788589988,2404
3.064691957,0.695093217,2405
2.996488161,1.341255422,2406
2.621660796,0.100833666,2407
2.763226314,1.099070206,2408
4.62631486,1.639576232,2409
3.862790804,1.005131094,2410
1.817531981,2.270192072,2411
3.789491087,0.89635734,2412
2.990832604,1.348124033,2413
3.93476582,0.3742102,2414
3.285166106,0.101387782,2415
3.002406647,-0.127624058,2416
2.185809875,0.237159045,2417
2.719349281,0.166591153,2418
2.490028201,0.493855903,2419
2.703457015,-0.239581111,2420
2.97706478,-0.057282741,2421
3.220959419,-0.47397347,2422
2.256380444,0.022458648,2423
2.311464912,-0.831320226,2424
2.664400984,-0.303318011,2425
2.700208981,0.330400918,2426
2.858762199,-0.801854168,2427
2.57997252,-0.6010873,2428
2.122281792,-0.507881099,2429
2.239879505,-0.048886908,2430
4.378632576,0.577727106,2431
3.675008322,0.315505308,2432
2.815503475,-0.278712084,2433
3.226249807,-0.054908238,2434
3.050785254,0.080526404,2435
2.866633647,-0.117005277,2436
2.772741759,-0.019240541,2437
2.450593462,0.075350624,2438
1.875711464,0.066217556,2439
2.272742977,0.376317049,2440
1.575904034,0.538007642,2441
2.87553928,0.27312769,2442
2.136935039,-0.311919881,2443
3.315183904,0.595741805,2444
2.793696587,-0.109361813,2445
1.623063381,0.830688927,2446
1.22606253,1.124218574,2447
3.246003594,0.09059561,2448
2.360162574,-0.544041728,2449
2.691551588,0.642222645,2450
1.391970821,1.545286015,2451
1.925924225,1.235681615,2452
2.07842677,0.660294203,2453
1.848856524,1.48402415,2454
3.313314035,1.149594814,2455
1.992506084,1.154401977,2456
2.188249338,0.928623379,2457
2.850951292,0.593696355,2458
2.573449504,0.848739298,2459
2.608600629,0.684816029,2460
2.796982244,0.008364052,2461
2.320883438,-0.197655779,2462
1.869422176,-0.058052838,2463
2.212651342,0.215707879,2464
2.309857671,-0.577946331,2465
2.286580043,-0.682324347,2466
1.951143917,-0.802136955,2467
2.056106326,-0.747657005,2468
1.991363923,-0.668590153,2469
1.94235936,-0.406307604,2470
1.950177236,-0.581619319,2471
2.00755843,-0.851559169,2472
1.523947867,-0.069325402,2473
2.553974491,0.217307961,2474
1.055695297,0.647898275,2475
2.496050902,-0.540714225,2476
2.541577282,-0.01696376,2477
1.667022595,-0.988023347,2478
1.61538153,-0.938445686,2479
1.820768769,-0.593978926,2480
1.578333445,-0.365362945,2481
1.45137561,-0.577344652,2482
1.538685527,-0.632257214,2483
1.016416849,-0.541750246,2484
0.694672985,0.327464517,2485
1.762091332,0.005585908,2486
2.221466262,-0.001674886,2487
1.751849048,-0.227044437,2488
1.897251264,-0.335841108,2489
1.690709771,-0.240355748,2490
1.402468845,-0.088704742,2491
1.13094169,-0.62669725,2492
1.215887596,-0.755827776,2493
1.293417778,-0.675120197,2494
1.073742912,-0.595945247,2495
0.644879197,-1.184458471,2496
